appid,genre
881420,Strategy
881470,Action
881470,Indie
881490,RPG
881500,Simulation
881510,Action
881520,Action
881520,Casual
881520,Indie
881520,Strategy
881520,Early Access
881550,Adventure
881550,Casual
881550,Indie
881550,RPG
881550,Simulation
881560,Adventure
881560,Casual
881560,Simulation
881610,Casual
881610,Indie
881610,Strategy
881620,Casual
881670,Casual
881670,Indie
881670,Simulation
881690,Action
881690,Indie
881710,Action
881710,Casual
881710,Indie
881730,Casual
881730,Indie
881730,Simulation
881750,Action
881750,Adventure
881750,Indie
881810,Casual
881810,Indie
881820,Indie
881820,Strategy
881820,Early Access
881880,Action
881880,Adventure
881880,Indie
881880,RPG
881900,Action
881900,Indie
881900,Racing
881900,Early Access
881910,Action
881910,Indie
881910,Massively Multiplayer
881910,RPG
881910,Early Access
881920,Indie
881920,Simulation
881930,Adventure
881930,Casual
881930,Indie
881930,Simulation
881930,Sports
881930,Strategy
881970,Casual
881970,Indie
881980,Casual
881980,Indie
881980,Simulation
881980,Early Access
882020,Racing
882020,Simulation
882020,Sports
882040,Adventure
882040,Indie
882080,Action
882080,Indie
882100,Strategy
882110,Adventure
882110,Free to Play
882120,Free to Play
882120,Indie
882120,Strategy
882140,Adventure
882140,Indie
882140,Simulation
882140,Strategy
882140,Early Access
882150,Action
882150,Massively Multiplayer
882150,Simulation
882150,Early Access
882180,Action
882180,Casual
882200,Adventure
882200,Casual
882200,Indie
882210,Casual
882210,Strategy
882220,Action
882220,Free to Play
882220,Indie
882230,Casual
882250,Action
882250,Adventure
882250,Casual
882250,Indie
882250,RPG
882250,Simulation
882260,Adventure
882260,Casual
882260,Indie
882290,Indie
882290,Simulation
882330,Casual
882330,Indie
882380,Adventure
882380,Indie
882390,Action
882390,Adventure
882390,Indie
882410,Adventure
882410,Free to Play
882410,Indie
882410,RPG
882410,Strategy
882440,Massively Multiplayer
882440,Early Access
882460,Action
882460,Casual
882460,Indie
882460,Strategy
882560,Adventure
882560,Indie
882560,Simulation
882590,Indie
882590,RPG
882590,Strategy
882600,Indie
882600,Strategy
882620,Action
882620,Adventure
882620,Casual
882620,Indie
882630,Casual
882630,Indie
882640,Adventure
882640,Casual
882640,Indie
882660,Indie
882670,Casual
882670,Indie
882670,RPG
882670,Simulation
882670,Strategy
882680,Action
882680,Casual
882680,Indie
882680,Early Access
882700,Indie
882710,Action
882710,Adventure
882710,Casual
882710,Indie
882730,
882750,Action
882750,Indie
882760,Action
882760,Indie
882790,RPG
882830,Sexual Content
882830,Nudity
882830,Violent
882830,Gore
882830,Action
882830,Adventure
882840,Action
882840,Adventure
882840,Casual
882840,Indie
882840,Early Access
882860,Action
882860,Indie
882870,Action
882870,Indie
882900,Casual
882900,Indie
882900,Simulation
882910,Action
882910,Adventure
882910,Massively Multiplayer
882910,Simulation
882940,Adventure
882940,RPG
882940,Simulation
882960,Indie
882960,Strategy
882980,
882990,Action
882990,Indie
883000,Action
883000,Adventure
883000,Simulation
883020,Action
883020,Indie
883070,Adventure
883070,Indie
883080,Casual
883080,Indie
883100,Action
883100,Indie
883120,Action
883120,Massively Multiplayer
883130,Indie
883130,Simulation
883130,Sports
883160,Casual
883160,Indie
883190,Action
883190,Adventure
883190,Indie
883220,Casual
883220,Indie
883220,Simulation
883240,Adventure
883240,Indie
883240,Early Access
883270,Indie
883270,RPG
883270,Strategy
883280,Action
883280,Indie
883300,Casual
883300,Indie
883300,Simulation
883330,Action
883330,Adventure
883360,Adventure
883360,Casual
883360,Indie
883360,Simulation
883390,Adventure
883390,Casual
883390,Indie
883400,Adventure
883400,Casual
883400,RPG
883560,Action
883560,Adventure
883560,Indie
883590,Adventure
883590,Free to Play
883590,Indie
883590,RPG
883630,Adventure
883630,Casual
883630,Indie
883630,RPG
883630,Strategy
883670,Action
883670,Adventure
883670,Casual
883670,Indie
883670,Simulation
883680,Strategy
883710,Action
883750,Action
883750,Adventure
883750,RPG
883780,Casual
883780,Indie
883780,Strategy
883790,Action
883790,Adventure
883790,Casual
883790,Indie
883790,RPG
883790,Simulation
883810,Action
883810,Adventure
883810,Indie
883810,RPG
883810,Early Access
883830,Casual
883850,Action
883850,Adventure
883850,Indie
883850,RPG
883860,Casual
883860,Free to Play
883860,Indie
883860,RPG
883860,Simulation
883870,Casual
883870,Indie
883880,Adventure
883880,Casual
883900,Action
883900,Indie
883930,Indie
883930,Strategy
883930,Early Access
883960,Adventure
883960,Indie
883970,Casual
883970,Simulation
883970,Strategy
884020,Action
884020,Adventure
884020,Simulation
884070,Action
884080,Action
884080,Adventure
884080,Casual
884080,Indie
884090,Action
884090,Adventure
884090,Casual
884090,Free to Play
884090,Indie
884090,RPG
884090,Strategy
884160,Action
884160,Indie
884180,Simulation
884240,
884260,Action
884260,Casual
884260,Indie
884270,Adventure
884270,Casual
884270,Indie
884270,Simulation
884270,Sports
884270,Strategy
884290,Casual
884290,Indie
884320,Adventure
884320,Casual
884320,Indie
884320,Simulation
884340,Action
884350,Action
884350,Free to Play
884350,Indie
884350,RPG
884350,Early Access
884370,Action
884370,Adventure
884370,Casual
884370,Indie
884370,Strategy
884370,Early Access
884390,Casual
884390,Indie
884390,Strategy
884400,Adventure
884400,Indie
884400,RPG
884410,Adventure
884410,Indie
884410,RPG
884420,Adventure
884420,Indie
884420,RPG
884430,Adventure
884430,Indie
884430,RPG
884440,Casual
884440,Indie
884440,Strategy
884460,Education
884470,Action
884470,Casual
884470,Indie
884500,Adventure
884500,Casual
884500,Indie
884500,Simulation
884500,Strategy
884530,Adventure
884530,Casual
884530,Indie
884530,Simulation
884530,Strategy
884550,Action
884550,Free to Play
884550,Indie
884550,Early Access
884590,Adventure
884590,Casual
884590,Indie
884590,Racing
884590,Simulation
884590,Sports
884610,Action
884610,Indie
884610,Racing
884630,RPG
884640,Strategy
884640,Early Access
884660,Action
884660,Free to Play
884660,Massively Multiplayer
884770,Casual
884770,Indie
884880,Action
884880,Adventure
884880,Indie
884880,Massively Multiplayer
884880,Early Access
884900,Casual
884900,Indie
884910,Indie
884920,Action
884920,Adventure
884920,Indie
884960,Strategy
884980,Adventure
884980,Casual
884980,Indie
884980,Simulation
884990,Action
884990,Adventure
884990,Indie
885000,Action
885000,Casual
885000,Indie
885030,Adventure
885030,Indie
885080,Action
885080,Casual
885080,Indie
885120,Adventure
885120,Indie
885120,RPG
885140,Adventure
885140,Casual
885140,Indie
885150,Action
885190,Casual
885190,Free to Play
885190,Indie
885210,Indie
885220,Action
885220,Adventure
885220,Casual
885220,Indie
885240,Casual
885240,Indie
885290,Action
885290,Casual
885290,Indie
885290,Racing
885320,Indie
885320,Strategy
885320,Early Access
885380,Simulation
885470,Indie
885480,Indie
885480,Strategy
885480,Early Access
885510,Adventure
885510,Casual
885510,Indie
885570,Action
885570,Indie
885570,Simulation
885570,Early Access
885590,Indie
885630,Action
885630,Adventure
885630,Indie
885640,Free to Play
885640,Indie
885640,Simulation
885650,Casual
885690,Adventure
885690,Indie
885690,Early Access
885730,Action
885730,Free to Play
885730,Indie
885730,Strategy
885730,Early Access
885780,Indie
885780,RPG
885790,Action
885790,Adventure
885790,Casual
885790,Indie
885790,RPG
885790,Strategy
885810,Adventure
885810,Casual
885810,Indie
885810,RPG
885890,Action
885890,Adventure
885890,Indie
885890,RPG
885910,Action
885940,Indie
885940,RPG
885950,Action
885950,Casual
885950,Indie
885950,Massively Multiplayer
885950,Simulation
885970,Strategy
886010,Action
886010,Adventure
886010,Casual
886010,Indie
886020,Casual
886020,Indie
886040,Casual
886040,Indie
886040,Strategy
886060,Action
886060,Casual
886060,Indie
886060,Simulation
886070,Casual
886070,Indie
886110,Action
886110,Casual
886110,Indie
886110,Strategy
886120,Action
886120,Casual
886120,Indie
886120,Early Access
886160,Free to Play
886160,RPG
886160,Simulation
886160,Early Access
886180,Adventure
886180,Indie
886180,RPG
886200,Action
886200,Indie
886200,Early Access
886220,Action
886220,Free to Play
886220,Indie
886220,Strategy
886220,Early Access
886230,Strategy
886250,Casual
886250,Free to Play
886250,Strategy
886250,Early Access
886270,Adventure
886270,Indie
886290,Action
886290,Casual
886290,Indie
886290,Racing
886290,Simulation
886300,Action
886300,Indie
886310,Action
886310,Casual
886310,Indie
886310,Strategy
886330,Casual
886330,Indie
886330,Simulation
886330,Strategy
886350,Indie
886360,Casual
886370,Action
886370,Adventure
886370,Indie
886370,Strategy
886380,Casual
886380,Indie
886390,Adventure
886390,Indie
886420,Action
886420,Casual
886420,Indie
886420,Simulation
886430,Casual
886430,Strategy
886450,Casual
886460,Action
886460,Casual
886460,Free to Play
886460,Indie
886470,Casual
886470,Indie
886490,Action
886490,Casual
886490,Indie
886520,Massively Multiplayer
886520,Early Access
886530,Action
886530,Casual
886530,Indie
886540,RPG
886590,Casual
886590,Indie
886600,Action
886600,Indie
886600,Strategy
886610,Action
886610,Adventure
886610,Casual
886610,Indie
886620,Action
886620,Indie
886620,Racing
886630,Action
886630,Adventure
886630,Casual
886630,Indie
886630,Simulation
886630,Early Access
886650,Indie
886670,Action
886670,Casual
886670,Indie
886670,Sports
886710,Casual
886710,Indie
886710,RPG
886710,Early Access
886730,Adventure
886780,Action
886780,Adventure
886780,Casual
886780,Indie
886780,Simulation
886780,Sports
886820,RPG
886830,Action
886830,Adventure
886830,Casual
886830,Indie
886830,Racing
886830,Simulation
886830,Sports
886840,Casual
886840,Massively Multiplayer
886840,Simulation
886860,Action
886860,Adventure
886860,Indie
886890,Simulation
886890,Strategy
886900,Simulation
886950,Action
886950,Adventure
886950,Casual
886950,Simulation
886960,Action
886960,Adventure
886960,Indie
886960,RPG
886970,Action
886970,Adventure
886970,Indie
887040,Action
887040,Adventure
887040,Casual
887040,Indie
887040,Simulation
887060,Action
887060,Adventure
887090,Strategy
887160,Adventure
887160,Indie
887170,Action
887170,Indie
887170,Early Access
887280,Action
887280,Casual
887280,Indie
887300,RPG
887340,Action
887340,Adventure
887340,Casual
887340,Indie
887370,Action
887370,Indie
887370,RPG
887370,Strategy
887400,Action
887400,Adventure
887400,Indie
887420,Action
887420,Adventure
887420,Indie
887420,RPG
887420,Early Access
887440,Action
887440,Adventure
887440,Indie
887440,Early Access
887450,Action
887450,Adventure
887450,Casual
887450,Indie
887450,RPG
887490,Indie
887490,RPG
887490,Strategy
887510,Action
887520,Action
887530,Adventure
887530,Indie
887530,RPG
887550,Indie
887570,Simulation
887570,Strategy
887570,Early Access
887590,Action
887590,Casual
887590,Indie
887630,Adventure
887630,Casual
887630,Indie
887630,Simulation
887630,Sports
887660,Casual
887660,Indie
887660,Strategy
887680,Action
887680,Casual
887680,Indie
887680,RPG
887710,Action
887710,Adventure
887710,Casual
887710,Indie
887720,Action
887720,Adventure
887720,Indie
887730,Action
887730,Casual
887730,Indie
887730,Strategy
887730,Early Access
887740,Casual
887740,Free to Play
887740,Indie
887740,Massively Multiplayer
887740,RPG
887740,Simulation
887740,Strategy
887750,Casual
887750,Indie
887800,Indie
887800,Simulation
887800,Sports
887820,Action
887820,Adventure
887820,Indie
887830,Casual
887830,Free to Play
887830,Indie
887830,Massively Multiplayer
887830,Strategy
887830,Early Access
887850,Adventure
887850,Casual
887850,Indie
887870,Casual
887870,Racing
887880,Casual
887880,Indie
887890,Casual
887890,Indie
887890,Strategy
887900,Action
887900,Casual
887900,Indie
887910,Adventure
887910,Casual
887920,Adventure
887920,Casual
887930,Adventure
887930,Casual
887940,Adventure
887940,Casual
887950,Adventure
887950,Casual
887960,Adventure
887960,Casual
887970,Casual
887970,Free to Play
887970,Indie
888010,Adventure
888010,Indie
888020,Action
888020,Adventure
888020,Indie
888040,Strategy
888070,Adventure
888070,Free to Play
888070,Indie
888070,RPG
888090,Casual
888090,Free to Play
888090,Indie
888130,Indie
888130,Simulation
888130,Strategy
888140,Indie
888150,Action
888200,Action
888200,Adventure
888200,RPG
888200,Strategy
888220,Casual
888220,Indie
888220,Simulation
888220,Early Access
888250,Simulation
888250,Early Access
888310,Adventure
888310,Casual
888310,Indie
888380,Action
888380,Casual
888380,Indie
888380,Early Access
888400,Action
888400,Adventure
888400,Indie
888400,Massively Multiplayer
888400,RPG
888400,Simulation
888400,Strategy
888480,Action
888480,Casual
888480,Indie
888530,Action
888530,Indie
888530,RPG
888540,Action
888540,Adventure
888540,Indie
888560,Indie
888570,Action
888570,Casual
888570,Indie
888570,Simulation
888570,Strategy
888610,Simulation
888610,Strategy
888620,Indie
888630,Action
888630,Adventure
888630,Casual
888630,Indie
888640,Action
888640,Adventure
888640,Casual
888640,Indie
888670,Action
888670,Casual
888670,Free to Play
888670,Indie
888690,Action
888690,Casual
888690,Indie
888710,Casual
888710,Indie
888710,Simulation
888740,Action
888740,Indie
888740,Simulation
888750,Casual
888750,Indie
888760,Action
888760,Adventure
888760,Indie
888780,Adventure
888780,Casual
888780,Indie
888780,RPG
888780,Simulation
888780,Strategy
888780,Early Access
888790,Adventure
888790,Casual
888790,Simulation
888800,Free to Play
888810,Action
888810,Adventure
888810,Indie
888810,Early Access
888880,Adventure
888880,Casual
888880,Indie
888880,Simulation
888880,Sports
888880,Strategy
888900,Action
888900,Adventure
888900,Casual
888900,Indie
888900,Strategy
888910,Adventure
888910,Indie
888910,RPG
888910,Strategy
888970,Action
888970,Casual
888970,Indie
888970,Massively Multiplayer
888970,Racing
888990,Action
888990,Adventure
888990,Casual
888990,Indie
889040,Racing
889040,Simulation
889060,Casual
889060,Indie
889060,RPG
889080,RPG
889080,Strategy
889100,Action
889100,Indie
889130,Action
889130,Adventure
889130,Indie
889150,Casual
889150,Indie
889160,Action
889160,Casual
889160,Indie
889160,Racing
889160,Simulation
889160,Early Access
889170,Action
889170,Indie
889220,Casual
889220,Free to Play
889220,Indie
889240,Simulation
889260,Casual
889260,Indie
889280,Adventure
889280,Indie
889290,Adventure
889320,Casual
889320,Indie
889320,Early Access
889400,Action
889400,Indie
889400,Early Access
889450,Action
889450,Casual
889450,Indie
889470,Indie
889470,Simulation
889480,Adventure
889480,Indie
889500,Action
889500,Casual
889500,Indie
889510,Action
889520,Indie
889520,RPG
889520,Strategy
889530,Action
889530,Indie
889600,RPG
889670,Action
889670,Adventure
889700,Adventure
889700,Casual
889710,Adventure
889710,Casual
889720,Indie
889720,Simulation
889720,Strategy
889730,Casual
889730,Free to Play
889730,Indie
889730,Massively Multiplayer
889730,RPG
889730,Strategy
889740,Free to Play
889740,Indie
889740,RPG
889750,
889770,Action
889770,Indie
889790,Action
889790,Indie
889850,Action
889850,Casual
889850,Indie
889910,Action
889910,Adventure
889970,Casual
889970,Simulation
889990,Casual
889990,Indie
890010,Indie
890070,Adventure
890070,Free to Play
890110,Action
890110,Free to Play
890110,Indie
890110,Early Access
890130,Indie
890130,Strategy
890180,Casual
890180,Indie
890200,Action
890210,Casual
890210,Indie
890220,Casual
890220,Indie
890220,Strategy
890280,Adventure
890280,Indie
890300,Adventure
890300,Free to Play
890300,Indie
890310,Action
890310,Casual
890310,Indie
890400,Adventure
890400,Free to Play
890400,Massively Multiplayer
890400,RPG
890400,Strategy
890470,RPG
890480,Action
890480,Adventure
890480,Indie
890500,Casual
890500,Indie
890500,Simulation
890520,Simulation
890520,Strategy
890520,Early Access
890550,Action
890550,Sports
890550,Early Access
890570,Action
890570,Adventure
890570,Indie
890570,RPG
890570,Strategy
890570,Early Access
890590,Casual
890590,Indie
890600,Action
890600,Adventure
890600,Indie
890600,Early Access
890630,Action
890630,Adventure
890630,Indie
890640,Action
890640,Casual
890640,Indie
890680,Action
890680,Adventure
890680,Indie
890680,RPG
890690,Action
890690,Adventure
890690,RPG
890690,Strategy
890700,Adventure
890700,Indie
890710,Casual
890710,Indie
890720,Adventure
890720,Indie
890740,Adventure
890740,Casual
890740,Indie
890740,RPG
890750,Adventure
890750,Simulation
890800,Adventure
